,DZ2011CD,DZ11NM_19,CA19CD,CA19NM,CA16CD,CA16NM,All_Ages_2019,All_Ages_2016,pgr19_16,DataZone2011Code,DataZone2011Name,CouncilArea2011Code,CouncilArea2016Code,CouncilArea2016Name,landcover_type_19,area_2013,area_2016,area_2019,LCR2013_16,LCR2016_19,_merge,LCRPGR_19_16
2972,S01009478,Kirkcaldy Central and East,S12000047,Fife,S12000047,Fife,818,751,0.028485561612870764,S01009478,Kirkcaldy Central and East,S12000015,S12000047,Fife,Manmade,133488.33,127656.2,127459.57177699998,-1944.0426670000002,-65.54274100000718,both,-2300.9109629206923
2973,S01009479,Kirkcaldy Central,S12000047,Fife,S12000047,Fife,922,861,0.022816906376287704,S01009479,Kirkcaldy Central,S12000015,S12000047,Fife,Manmade,363253.48,379787.89,379792.679651,5511.472,1.5965503333330464,both,69.97225246066878
2974,S01009480,Kirkcaldy Central South,S12000047,Fife,S12000047,Fife,818,810,0.003276029645420897,S01009480,Kirkcaldy Central South,S12000015,S12000047,Fife,Manmade,82238.64,84003.17,85380.985532,588.177,459.2718440000026,both,140191.601941684
2975,S01009481,Bennochy North,S12000047,Fife,S12000047,Fife,867,923,-0.020863419240770082,S01009481,Bennochy North,S12000015,S12000047,Fife,Manmade,69760.54,73872.25,73897.725162,1370.5710000000001,8.491720666667485,both,-407.0148123215325
2976,S01009482,Bennochy Balfour,S12000047,Fife,S12000047,Fife,568,610,-0.023779179482068542,S01009482,Bennochy Balfour,S12000015,S12000047,Fife,Manmade,67876.38,67704.3,68977.947457,-57.35866667,424.5491523333329,both,-17853.8184067065
2977,S01009483,Bennochy East,S12000047,Fife,S12000047,Fife,630,642,-0.006289494768127602,S01009483,Bennochy East,S12000015,S12000047,Fife,Manmade,41264.21,41452.2,42199.146621,62.66166667,248.98220700000093,both,-39586.99644075283
2978,S01009484,Oriel and Forth,S12000047,Fife,S12000047,Fife,864,836,0.010981385239784687,S01009484,Oriel and Forth,S12000015,S12000047,Fife,Manmade,146404.81,167706.57,176098.598376,7100.588667,2797.3427920000013,both,254734.96566402665
2979,S01009485,Bennochy South West,S12000047,Fife,S12000047,Fife,790,788,0.0008449518677293719,S01009485,Bennochy South West,S12000015,S12000047,Fife,Manmade,58530.32,61938.82,62423.72395,1136.167667,161.63464999999997,both,191294.5058448816
2980,S01009486,Forth Park,S12000047,Fife,S12000047,Fife,605,639,-0.018225332115564444,S01009486,Forth Park,S12000015,S12000047,Fife,Manmade,81606.54,87176.55,87930.22576799999,1856.67,251.22525599999545,both,-13784.399340819087
2981,S01009487,Forth Park North,S12000047,Fife,S12000047,Fife,791,796,-0.00210040602557638,S01009487,Forth Park North,S12000015,S12000047,Fife,Manmade,50745.96,53201.84,53548.406582,818.6283333,115.52219399999984,both,-54999.93458088608
2982,S01009488,Bennochy West,S12000047,Fife,S12000047,Fife,702,709,-0.003307374168772121,S01009488,Bennochy West,S12000015,S12000047,Fife,Manmade,44145.05,48733.85,48915.300667,1529.597667,60.4835556666682,both,-18287.485050148716
2983,S01009489,Cowdenbeath South East,S12000047,Fife,S12000047,Fife,778,769,0.0038785182242491814,S01009489,Cowdenbeath South East,S12000015,S12000047,Fife,Manmade,191903.57,209863.72,217596.096906,5986.718000000003,2577.458968666664,both,664547.3398969573
2984,S01009490,Cowdenbeath South,S12000047,Fife,S12000047,Fife,805,817,-0.004932272480479821,S01009490,Cowdenbeath South,S12000015,S12000047,Fife,Manmade,59468.05,60790.66,61217.32552599999,440.87066669999996,142.2218419999966,both,-28834.952359761148
2985,S01009491,Cowdenbeath Central,S12000047,Fife,S12000047,Fife,811,769,0.017725694869922967,S01009491,Cowdenbeath Central,S12000015,S12000047,Fife,Manmade,103807.96,116820.99,122152.906163,4337.677,1777.3053876666672,both,100267.17715210175
2986,S01009492,Cowdenbeath South West,S12000047,Fife,S12000047,Fife,728,727,0.0004581902210555211,S01009492,Cowdenbeath South West,S12000015,S12000047,Fife,Manmade,70287.03,83727.36,87541.415773,4480.107667,1271.3519243333333,both,2774725.1379668303
2987,S01009493,Raith Estate and Southerton,S12000047,Fife,S12000047,Fife,768,803,-0.014854993599696487,S01009493,Raith Estate and Southerton,S12000015,S12000047,Fife,Manmade,194491.4,212999.24,224386.799319,6169.279,3795.853106333341,both,-255527.0778717062
2988,S01009494,Raith,S12000047,Fife,S12000047,Fife,905,929,-0.008724598371304142,S01009494,Raith,S12000015,S12000047,Fife,Manmade,184526.7,192564.7,245291.35036500002,2679.3356670000007,17575.55012166666,both,-2014482.4292971424
2989,S01009495,Raith and Long Braes,S12000047,Fife,S12000047,Fife,825,846,-0.008378657757180758,S01009495,Raith and Long Braes,S12000015,S12000047,Fife,Manmade,78662.42,83512.84,89547.166734,1616.8039999999999,2011.4422446666674,both,-240067.35958904654
2990,S01009496,Blackcraigs and West Torbain,S12000047,Fife,S12000047,Fife,747,767,-0.008807205411479618,S01009496,Blackcraigs and West Torbain,S12000015,S12000047,Fife,Manmade,56840.58,58450.77,58908.50298700001,536.731,152.57766233333678,both,-17324.1857325664
2991,S01009497,Redcraigs,S12000047,Fife,S12000047,Fife,882,902,-0.007474154685277465,S01009497,Redcraigs,S12000015,S12000047,Fife,Manmade,69416.67,71488.2,78428.77415299999,690.5106667,2313.524717666665,both,-309536.63860126265
2992,S01009498,Newliston,S12000047,Fife,S12000047,Fife,606,613,-0.0038283166222989854,S01009498,Newliston,S12000015,S12000047,Fife,Manmade,73252.38,77899.77,79585.08539400001,1549.129667,561.7717980000016,both,-146741.2059723121
2993,S01009499,Kirkcaldy Long Braes,S12000047,Fife,S12000047,Fife,763,766,-0.0013080461520447524,S01009499,Kirkcaldy Long Braes,S12000015,S12000047,Fife,Manmade,69853.62,74348.74,78032.313776,1498.3729999999994,1227.85792533333,both,-938696.1793465229
2994,S01009500,Fair Isle,S12000047,Fife,S12000047,Fife,750,759,-0.003976190288424615,S01009500,Fair Isle,S12000015,S12000047,Fife,Manmade,59495.42,60924.25,61499.09245599999,476.27633330000003,191.61415199999703,both,-48190.38780860647
2995,S01009501,Dunearn,S12000047,Fife,S12000047,Fife,846,666,0.07974322968861135,S01009501,Dunearn,S12000015,S12000047,Fife,Manmade,76986.06,80771.54,87476.863268,1261.828,2235.1077560000026,both,28028.809025265917
2996,S01009502,Templehall West,S12000047,Fife,S12000047,Fife,791,798,-0.0029368765607183066,S01009502,Templehall West,S12000015,S12000047,Fife,Manmade,41818.69,43432.8,43928.178929,538.0363332999998,165.12630966666617,both,-56225.144725278915
2997,S01009503,Craigmount and Greenloanings,S12000047,Fife,S12000047,Fife,659,671,-0.006015200823058189,S01009503,Craigmount and Greenloanings,S12000015,S12000047,Fife,Manmade,45856.97,47264.24,47483.24072100001,469.0886666999999,73.0002403333371,both,-12135.960623875404
2998,S01009504,Kirkcaldy Valley West,S12000047,Fife,S12000047,Fife,651,692,-0.020358771136366787,S01009504,Kirkcaldy Valley West,S12000015,S12000047,Fife,Manmade,38504.14,38573.96,38859.362811,23.271,95.1342703333333,both,-4672.888638322347
2999,S01009505,Templehall,S12000047,Fife,S12000047,Fife,782,826,-0.01824667765855566,S01009505,Templehall,S12000015,S12000047,Fife,Manmade,48517.66,47108.1,47488.297414,-469.85266669999993,126.732471333334,both,-6945.509407511815
3000,S01009506,Templehall North Eastern,S12000047,Fife,S12000047,Fife,694,699,-0.0023929272423352504,S01009506,Templehall North Eastern,S12000015,S12000047,Fife,Manmade,36725.63,37440.89,37585.320477999994,238.42,48.14349266666735,both,-20119.07918256815
3001,S01009507,Templehall East,S12000047,Fife,S12000047,Fife,846,898,-0.019883569565325436,S01009507,Templehall East,S12000015,S12000047,Fife,Manmade,60490.99,64114.62,65165.48823600001,1207.876333,350.2894120000007,both,-17617.02851438021
3002,S01009508,Templehall North,S12000047,Fife,S12000047,Fife,810,882,-0.028385936113435612,S01009508,Templehall North,S12000015,S12000047,Fife,Manmade,48047.54,50039.47,57709.713147,663.9796667,2556.747715666667,both,-90070.93179697916
3003,S01009509,Kirkcaldy Valley East,S12000047,Fife,S12000047,Fife,993,977,0.005414670667463299,S01009509,Kirkcaldy Valley East,S12000015,S12000047,Fife,Manmade,72205.1,76657.65,78062.10557999999,1484.183333,468.15185999999807,both,86459.8954860021
3004,S01009510,Dunnikier South,S12000047,Fife,S12000047,Fife,656,664,-0.004040453510781617,S01009510,Dunnikier South,S12000015,S12000047,Fife,Manmade,45369.41,50017.46,50011.34695400001,1549.349,-2.0376819999971003,both,504.3201201448585
3005,S01009511,Dunnikier East,S12000047,Fife,S12000047,Fife,589,598,-0.00505485676634834,S01009511,Dunnikier East,S12000015,S12000047,Fife,Manmade,36799.63,41695.96,41733.871476,1632.109667,12.637158666667045,both,-2500.0033138023427
3006,S01009512,Dunnikier Central,S12000047,Fife,S12000047,Fife,725,712,0.006031247814233027,S01009512,Dunnikier Central,S12000015,S12000047,Fife,Manmade,57447.05,60425.88,60165.512366999996,992.942,-86.78921099999813,both,-14389.926209827743
3007,S01009513,Dunnikier North,S12000047,Fife,S12000047,Fife,565,584,-0.011025083893928693,S01009513,Dunnikier North,S12000015,S12000047,Fife,Manmade,33091.9,37417.49,37325.261186,1441.863667,-30.742937999998198,both,2788.4538835053904
3008,S01009514,Dunnikier North West,S12000047,Fife,S12000047,Fife,646,660,-0.007146777079289801,S01009514,Dunnikier North West,S12000015,S12000047,Fife,Manmade,35264.75,39169.99,39169.769994,1301.744667,-0.07333533333197312,both,10.261315347933126
3009,S01009515,Fair Isle North,S12000047,Fife,S12000047,Fife,714,748,-0.015506671878297606,S01009515,Fair Isle North,S12000015,S12000047,Fife,Manmade,59885.45,61773.77,63261.39486000001,629.4383333,495.87495333333686,both,-31978.167670352246
3010,S01009516,Chapelhill and Torbain,S12000047,Fife,S12000047,Fife,878,858,0.007680831382384825,S01009516,Chapelhill and Torbain,S12000015,S12000047,Fife,Manmade,101013.27,107640.38,117580.11040599999,2209.037667,3313.2434686666675,both,431365.2134409878
3011,S01009517,Chapelwood,S12000047,Fife,S12000047,Fife,1104,1115,-0.0033048190190595066,S01009517,Chapelwood,S12000015,S12000047,Fife,Manmade,66213.11,67716.54,70506.225824,501.14099999999996,929.8952746666668,both,-281375.551672811
3012,S01009518,Chapel Moss,S12000047,Fife,S12000047,Fife,1034,1018,0.005198285985968806,S01009518,Chapel Moss,S12000015,S12000047,Fife,Manmade,58118.57,60982.64,64755.818895000004,954.688,1257.7262983333326,both,241950.1931460067
3013,S01009519,Capshard,S12000047,Fife,S12000047,Fife,939,701,0.09743586405789093,S01009519,Capshard,S12000015,S12000047,Fife,Manmade,218237.05,237574.83,269474.97992300004,6445.925667,10633.383307666685,both,109132.12922655384
3014,S01009520,Chapel,S12000047,Fife,S12000047,Fife,785,788,-0.0012714573584902255,S01009520,Chapel,S12000015,S12000047,Fife,Manmade,252818.3,258576.37,291568.54669499997,1919.3543329999998,10997.392231666678,both,-8649438.503171965
3015,S01009521,Smeaton North,S12000047,Fife,S12000047,Fife,892,909,-0.006292987199156499,S01009521,Smeaton North,S12000015,S12000047,Fife,Manmade,66991.15,72549.25,73196.907124,1852.7,215.8857080000016,both,-34305.759914613926
3016,S01009522,Smeaton South,S12000047,Fife,S12000047,Fife,973,995,-0.007452884990862579,S01009522,Smeaton South,S12000015,S12000047,Fife,Manmade,274280.41,300566.18,309945.13464699994,8761.922333,3126.3182156666494,both,-419477.5874711058
3017,S01009523,Hayfield North,S12000047,Fife,S12000047,Fife,589,574,0.008598929110673396,S01009523,Hayfield North,S12000015,S12000047,Fife,Manmade,183258.45,194890.16,194912.918207,3877.236333,7.586068999992372,both,882.2109011895662
3018,S01009524,Pathhead North West,S12000047,Fife,S12000047,Fife,726,719,0.003229552367916446,S01009524,Pathhead North West,S12000015,S12000047,Fife,Manmade,157798.04,154103.35,157518.17659400002,-1231.561333,1138.2755313333375,both,352456.130651846
3019,S01009525,Hayfield South,S12000047,Fife,S12000047,Fife,534,544,-0.0061844692985826115,S01009525,Hayfield South,S12000015,S12000047,Fife,Manmade,39163.35,41125.07,41338.611796,653.9053332999998,71.1805986666659,both,-11509.57264562368
3020,S01009526,Braehead and the Path,S12000047,Fife,S12000047,Fife,678,684,-0.0029368765607183066,S01009526,Braehead and the Path,S12000015,S12000047,Fife,Manmade,153474.01,150101.0,162129.739728,-1124.336,4009.579909333329,both,-1365253.12740848
3021,S01009527,Pathhead Central,S12000047,Fife,S12000047,Fife,691,640,0.02555721580465076,S01009527,Pathhead Central,S12000015,S12000047,Fife,Manmade,101016.05,111332.42,114025.6905354,3438.7913329999997,897.7568451333307,both,35127.33358732925
3022,S01009528,Pathhead South and Sands,S12000047,Fife,S12000047,Fife,510,545,-0.02212502298162419,S01009528,Pathhead South and Sands,S12000015,S12000047,Fife,Manmade,34681.14,39940.61,43149.537164,1753.158,1069.6423880000002,both,-48345.36844948751
3023,S01009529,Kirkcaldy Viewforth,S12000047,Fife,S12000047,Fife,571,543,0.016759963240691622,S01009529,Kirkcaldy Viewforth,S12000015,S12000047,Fife,Manmade,93512.06,97481.33,106218.51956,1323.089333,2912.39652,both,173771.05654557605
3024,S01009530,Ravenscraig,S12000047,Fife,S12000047,Fife,554,577,-0.01355919325360525,S01009530,Ravenscraig,S12000015,S12000047,Fife,Manmade,112028.56,118085.49,122277.67777300002,2018.978667,1397.3959243333375,both,-103058.92822655833
3025,S01009531,Mitchelston and Randolph,S12000047,Fife,S12000047,Fife,858,802,0.02249849720714929,S01009531,Mitchelston and Randolph,S12000015,S12000047,Fife,Manmade,707860.76,798329.76,860669.0120430002,30156.33533,20779.750681000023,both,923606.1630995022
3026,S01009532,Overton,S12000047,Fife,S12000047,Fife,809,834,-0.010144828433418369,S01009532,Overton,S12000015,S12000047,Fife,Manmade,89906.01,92135.65,92514.96924600001,743.2163333,126.43974866666638,both,-12463.468406243086
3027,S01009533,Sinclairtown West,S12000047,Fife,S12000047,Fife,1073,826,0.08720632303657344,S01009533,Sinclairtown West,S12000015,S12000047,Fife,Manmade,78484.43,82146.38,96346.068309,1220.651,4733.229436333335,both,54276.218415358104
3028,S01009534,Sinclairtown Central,S12000047,Fife,S12000047,Fife,838,874,-0.0140207583911508,S01009534,Sinclairtown Central,S12000015,S12000047,Fife,Manmade,104964.1,105691.62,107737.123008,242.5076667,681.8343359999999,both,-48630.34630354514
3029,S01009535,Gallatown West,S12000047,Fife,S12000047,Fife,789,720,0.03050503627859111,S01009535,Gallatown West,S12000015,S12000047,Fife,Manmade,57334.47,59278.15,61676.234454,647.894,799.3614846666653,both,26204.246320718823
3030,S01009536,Dysart North East,S12000047,Fife,S12000047,Fife,570,580,-0.005797247570623074,S01009536,Dysart North East,S12000015,S12000047,Fife,Manmade,115322.38,136017.25,157817.268355,6898.289333,7266.6727850000025,both,-1253469.460545912
3031,S01009537,Dysart North,S12000047,Fife,S12000047,Fife,543,553,-0.006082893862799776,S01009537,Dysart North,S12000015,S12000047,Fife,Manmade,57659.52,61498.46,65002.42947999999,1279.647,1167.9898266666644,both,-192012.19896496323
3032,S01009538,Dysart Central,S12000047,Fife,S12000047,Fife,822,809,0.005313825999229396,S01009538,Dysart Central,S12000015,S12000047,Fife,Manmade,78719.18,80667.65,86873.697682,649.4886667000002,2068.682560666668,both,389301.9005452316
3033,S01009539,Sinclairtown East,S12000047,Fife,S12000047,Fife,967,967,0.0,S01009539,Sinclairtown East,S12000015,S12000047,Fife,Manmade,109910.41,117352.11,118705.69719,2480.5663329999998,451.1957300000019,both,inf
3034,S01009540,Sinclairtown North,S12000047,Fife,S12000047,Fife,778,805,-0.011371917746723921,S01009540,Sinclairtown North,S12000015,S12000047,Fife,Manmade,63217.19,64950.97,64950.875414,577.9276667,-0.03152866666641785,both,2.772502173215312
3035,S01009541,East Wemyss and Standingstane,S12000047,Fife,S12000047,Fife,997,864,0.04772600038592755,S01009541,East Wemyss and Standingstane,S12000015,S12000047,Fife,Manmade,531655.26,646775.66,852590.0492359998,38373.46967,68604.79641199992,both,1437472.1505518965
3036,S01009542,East Wemyss McDuff,S12000047,Fife,S12000047,Fife,724,750,-0.011760604714879904,S01009542,East Wemyss McDuff,S12000015,S12000047,Fife,Manmade,53732.94,54786.7,57004.597858,351.251,739.2992860000012,both,-62862.35307820655
3037,S01009543,East Wemyss Shore,S12000047,Fife,S12000047,Fife,565,551,0.008363640664508789,S01009543,East Wemyss Shore,S12000015,S12000047,Fife,Manmade,70442.35,73331.52,79718.601364,963.0586667000001,2129.0271213333326,both,254557.45969191208
3038,S01009544,Wemyss Villages,S12000047,Fife,S12000047,Fife,930,965,-0.012314505063894777,S01009544,Wemyss Villages,S12000015,S12000047,Fife,Manmade,155962.55,161791.23,171312.48200999998,1942.8913329999998,3173.750669999989,both,-257724.58198951028
3039,S01009545,Kinglassie West,S12000047,Fife,S12000047,Fife,801,795,0.00250627747134244,S01009545,Kinglassie West,S12000015,S12000047,Fife,Manmade,467831.61,483358.0,683031.49358,5175.463667,66557.83119333332,both,26556449.53696323
3040,S01009546,Kinglassie East,S12000047,Fife,S12000047,Fife,1194,1176,0.005063388497991746,S01009546,Kinglassie East,S12000015,S12000047,Fife,Manmade,91381.73,97093.27,97521.250962,1903.8466670000007,142.66032066666716,both,28174.871575279965
3041,S01009547,Strathore,S12000047,Fife,S12000047,Fife,801,807,-0.0024875737338632,S01009547,Strathore,S12000015,S12000047,Fife,Manmade,698639.62,725415.88,862538.3242040002,8925.42,45707.48140133339,both,-18374322.247867484
3042,S01009548,Thornton South,S12000047,Fife,S12000047,Fife,627,651,-0.012521033858549498,S01009548,Thornton South,S12000015,S12000047,Fife,Manmade,100728.18,106244.39,110582.056692,1838.736,1445.8888973333378,both,-115476.79797591707
3043,S01009549,Thornton North,S12000047,Fife,S12000047,Fife,780,752,0.012185865244599171,S01009549,Thornton North,S12000015,S12000047,Fife,Manmade,74723.61,79438.91,83542.13156099999,1571.768333,1367.740520333328,both,112239.91837095989
3044,S01009550,Newcastle West,S12000047,Fife,S12000047,Fife,514,532,-0.011473407962159768,S01009550,Newcastle West,S12000015,S12000047,Fife,Manmade,53300.89,54595.33,54941.893315999994,431.478,115.52110533333322,both,-10068.59563560637
3045,S01009551,Newcastle East,S12000047,Fife,S12000047,Fife,491,483,0.0054758247139826645,S01009551,Newcastle East,S12000015,S12000047,Fife,Manmade,42090.48,43351.53,47139.489686,420.3506666999999,1262.6532286666672,both,230586.86035775553
3046,S01009552,Leslie South West and Auchmuir,S12000047,Fife,S12000047,Fife,913,888,0.009254712534266131,S01009552,Leslie South West and Auchmuir,S12000015,S12000047,Fife,Manmade,207737.6,220774.64,261187.226934,4345.679333,13470.86231133333,both,1455567.8808452073
3047,S01009553,Leslie West,S12000047,Fife,S12000047,Fife,902,875,0.010130211235003095,S01009553,Leslie West,S12000015,S12000047,Fife,Manmade,59476.93,63018.28,63029.434006,1180.451,3.7180019999990086,both,367.0211719921626
